nodes,experiment,paper_label,mode,x_name,x_value,metric,value,unit,eligibility,source_file,source_design,source_case,source_run_id
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,229.50940070505288,delivered_throughput,105.28055229142186,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m400_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,29.472234797042404,delivered_throughput,29.466340350082994,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m50_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,3.0392683192505796,delivered_throughput,3.0389643924186545,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m5_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,321.7668863261944,delivered_throughput,100.61007001647447,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m600_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,33.949678428645925,delivered_throughput,33.94628346080306,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m60_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,35.96915285451197,delivered_throughput,35.96555593922652,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m70_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,43.52852685535993,delivered_throughput,43.52417400267439,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m80_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,49.37120829120324,delivered_throughput,49.36627117037411,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m120_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,49.761146496815286,delivered_throughput,49.75119426751592,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m90_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,57.682368576491434,delivered_throughput,57.67660033963379,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m100_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,64.99584026622296,delivered_throughput,64.9711418469218,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m110_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,80.94177372565271,delivered_throughput,80.91749119353501,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m140_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,89.34698078682526,delivered_throughput,89.33804608874657,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m160_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,97.07380715705766,delivered_throughput,97.03497763419483,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m180_FM256_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,102.79605263157895,delivered_throughput,102.7857730263158,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m200_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,11.334948639080727,delivered_throughput,11.33381514421682,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m20_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,126.41585760517799,delivered_throughput,126.33747977346279,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m240_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,163.44142259414227,delivered_throughput,149.5456328451883,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m280_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,188.16233140655106,delivered_throughput,154.68072615606937,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m320_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,20.81557071299158,delivered_throughput,20.81348915592028,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m40_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,229.50940070505288,delivered_throughput,153.66572414806112,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m400_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,29.472234797042404,delivered_throughput,29.466340350082994,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m50_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,3.0392683192505796,delivered_throughput,3.0389643924186545,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m5_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,321.7668863261944,delivered_throughput,146.72570016474464,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m600_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,33.949678428645925,delivered_throughput,33.94628346080306,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m60_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,35.96915285451197,delivered_throughput,35.96555593922652,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m70_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,43.52852685535993,delivered_throughput,43.52417400267439,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m80_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,49.37120829120324,delivered_throughput,49.36627117037411,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m120_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,49.761146496815286,delivered_throughput,49.75119426751592,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m90_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,57.682368576491434,delivered_throughput,57.67660033963379,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m100_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,64.99584026622296,delivered_throughput,64.9763415141431,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m110_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,80.94177372565271,delivered_throughput,80.91749119353501,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m140_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,89.34698078682526,delivered_throughput,89.33804608874657,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m160_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,97.07380715705766,delivered_throughput,97.04468501491054,Mflit/s/port,accepted,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m180_PROP_temp256_m16_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,11.334948639080727,mean_flit_latency,12.686102660000001,ns,paired near-lossless,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m20_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,20.81557071299158,mean_flit_latency,13.42606888,ns,paired near-lossless,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m40_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,3.0392683192505796,mean_flit_latency,12.2276111,ns,paired near-lossless,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m5_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,33.949678428645925,mean_flit_latency,14.39575348,ns,paired near-lossless,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m60_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,35.96915285451197,mean_flit_latency,15.084454280000001,ns,paired near-lossless,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m70_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,43.52852685535993,mean_flit_latency,15.89714722,ns,paired near-lossless,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m80_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,49.37120829120324,mean_flit_latency,32.75127538,ns,paired near-lossless,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m120_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,57.682368576491434,mean_flit_latency,18.8636375,ns,paired near-lossless,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m100_FM256_top0,
256,unicast256_global_ur,Mesh,,offered_mflit_s_per_port,89.34698078682526,mean_flit_latency,165.7469366,ns,paired near-lossless,256/01_global_ur/throughput_all_full_drain.csv,FM256,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m160_FM256_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,11.334948639080727,mean_flit_latency,12.00485652,ns,paired near-lossless,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m20_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,20.81557071299158,mean_flit_latency,14.8068721,ns,paired near-lossless,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m40_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,3.0392683192505796,mean_flit_latency,10.33095248,ns,paired near-lossless,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m5_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,33.949678428645925,mean_flit_latency,18.08272212,ns,paired near-lossless,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m60_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,35.96915285451197,mean_flit_latency,20.0232234,ns,paired near-lossless,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m70_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,43.52852685535993,mean_flit_latency,22.520972659999998,ns,paired near-lossless,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m80_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,49.37120829120324,mean_flit_latency,37.672568739999996,ns,paired near-lossless,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m120_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,57.682368576491434,mean_flit_latency,29.16768792,ns,paired near-lossless,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m100_PROP_temp256_m16_top0,
256,unicast256_global_ur,PROP,,offered_mflit_s_per_port,89.34698078682526,mean_flit_latency,69.48693784,ns,paired near-lossless,256/01_global_ur/throughput_all_full_drain.csv,PROP_temp256_m16,TOPO-UR-M16-FM256_20260918_085618_prop_m16_mesh256_full_n256_s202701_m160_PROP_temp256_m16_top0,
256,unicast256_locality,Mesh,,locality_probability,0.24705882352941178,mean_flit_latency,27.23932526,ns,paired near-lossless,256/02_locality/locality_m120_paired_summary.csv,FM256,LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_FM256_top0,
256,unicast256_locality,Mesh,,locality_probability,0.5,mean_flit_latency,16.16841596,ns,paired near-lossless,256/02_locality/locality_m120_paired_summary.csv,FM256,LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_FM256_top0,
256,unicast256_locality,Mesh,,locality_probability,0.75,mean_flit_latency,12.67781074,ns,paired near-lossless,256/02_locality/locality_m120_paired_summary.csv,FM256,LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_FM256_top0,
256,unicast256_locality,PROP,,locality_probability,0.24705882352941178,mean_flit_latency,38.7097957,ns,paired near-lossless,256/02_locality/locality_m120_paired_summary.csv,PROP_temp256_m16,LOCALITY256_compact256_repair_20260918_123846_m120_p0p24705882352941178_PROP_temp256_m16_top0,
256,unicast256_locality,PROP,,locality_probability,0.5,mean_flit_latency,24.10463912,ns,paired near-lossless,256/02_locality/locality_m120_paired_summary.csv,PROP_temp256_m16,LOCALITY256_compact256_repair_20260918_123846_m120_p0p5_PROP_temp256_m16_top0,
256,unicast256_locality,PROP,,locality_probability,0.75,mean_flit_latency,15.93129492,ns,paired near-lossless,256/02_locality/locality_m120_paired_summary.csv,PROP_temp256_m16,LOCALITY256_compact256_repair_20260918_123846_m120_p0p75_PROP_temp256_m16_top0,
